Maor	O	O	O	O	O
man	O	O	O	O	O
,	O	O	O	O	O
’k	O	O	O	O	O
wōl	O	O	O	O	O
joe	O	O	O	O	O
loozer	O	O	O	O	O
hebben	O	O	O	O	O
;	O	O	O	O	O
ie	O	O	O	O	O
zōllen	O	O	O	O	O
neit	O	O	O	O	O
weiten	O	O	O	O	O
,	O	O	O	O	O
wat	O	O	O	O	O
’t	O	O	O	O	O
heile	O	O	O	O	O
dörp	O	O	O	O	O
weit	O	O	O	O	O
?	O	O	O	O	O
Of	O	O	O	O	O
bin	O	O	O	O	O
ie	O	O	O	O	O
den	O	O	O	O	O
werachtig	O	O	O	O	O
zoo	O	O	O	O	O
onneuzel	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
ie	O	O	O	O	O
joe	O	O	O	O	O
van	O	O	O	O	O
joen	O	O	O	O	O
aigen	O	O	O	O	O
dochter	O	O	O	O	O
’n	O	O	O	O	O
rad	O	O	O	O	O
veur	O	O	O	O	O
d’	O	O	O	O	O
oogen	O	O	O	O	O
draaien	O	O	O	O	O
laoten	O	O	O	O	O
?	O	O	O	O	O
Kepot	O	O	O	O	O
,	O	O	O	O	O
jàh	O	O	O	O	O
,	O	O	O	O	O
flaitpiepen	O	O	O	O	O
,	O	O	O	O	O
kepot	O	O	O	O	O
!	O	O	O	O	O
ze	O	O	O	O	O
hâr	O	O	O	O	O
al	O	O	O	O	O
lânk	O	O	O	O	O
mit	O	O	O	O	O
Albert	B-PER	B-PER	B-PER	B-PER	B-PER
Korenhof	I-PER	I-PER	I-PER	I-PER	I-PER
ofsproken	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
’e	O	O	O	O	O
dei	O	O	O	O	O
middag	O	O	O	O	O
komen	O	O	O	O	O
zōl	O	O	O	O	O
.	O	O	O	O	O
Vaoder	O	O	O	O	O
was	O	O	O	O	O
nao	O	O	O	O	O
’n	B-LOC	B-LOC	B-LOC	B-LOC	B-LOC
Dam	I-LOC	I-LOC	I-LOC	I-LOC	I-LOC
,	O	O	O	O	O
Kepot	O	O	O	O	O
!	O	O	O	O	O
gouje	O	O	O	O	O
mörgen	O	O	O	O	O
;	O	O	O	O	O
Kepot	O	O	O	O	O
!	O	O	O	O	O
ie	O	O	O	O	O
weiten	O	O	O	O	O
doch	O	O	O	O	O
ook	O	O	O	O	O
wel	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
’e	O	O	O	O	O
heur	O	O	O	O	O
têls	O	O	O	O	O
altied	O	O	O	O	O
nao	O	O	O	O	O
hoes	O	O	O	O	O
brengt	O	O	O	O	O
;	O	O	O	O	O
in	O	O	O	O	O
doomnies	O	O	O	O	O
hoes	O	O	O	O	O
komen	O	O	O	O	O
ze	O	O	O	O	O
bie	O	O	O	O	O
’n	O	O	O	O	O
ander	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
lêst	O	O	O	O	O
op	O	O	O	O	O
Damster	O	B-LOC	B-LOC	B-ORG	B-LOC
riederij	O	O	O	I-ORG	O
nō	O	O	O	O	O
,	O	O	O	O	O
ie	O	O	O	O	O
zōllen	O	O	O	O	O
’t	O	O	O	O	O
neit	O	O	O	O	O
weiten	O	O	O	O	O
!	O	O	O	O	O
Leugens	O	O	O	O	O
,	O	O	O	O	O
al	O	O	O	O	O
leugens	O	O	O	O	O
,	O	O	O	O	O
zee	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
niedig	O	O	O	O	O
en	O	O	O	O	O
beet	O	O	O	O	O
zōk	O	O	O	O	O
op	O	O	O	O	O
de	O	O	O	O	O
lippen	O	O	O	O	O
.	O	O	O	O	O
Nō	O	O	O	O	O
,	O	O	O	O	O
zegt	O	O	O	O	O
Veldhoes	B-PER	B-PER	B-PER	B-PER	B-PER
,	O	O	O	O	O
wil	O	O	O	O	O
ie	O	O	O	O	O
’t	O	O	O	O	O
den	O	O	O	O	O
volstrekt	O	O	O	O	O
gein	O	O	O	O	O
woord	O	O	O	O	O
hebben	O	O	O	O	O
,	O	O	O	O	O
dan	O	O	O	O	O
mout	O	O	O	O	O
ie	O	O	O	O	O
ook	O	O	O	O	O
maor	O	O	O	O	O
oppazzen	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
Albert	B-PER	B-PER	B-PER	B-PER	B-PER
neit	O	O	O	O	O
op	O	O	O	O	O
klaorlichten	O	O	O	O	O
dag	O	O	O	O	O
bie	O	O	O	O	O
joe	O	O	O	O	O
komt	O	O	O	O	O
,	O	O	O	O	O
as	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
allênne	O	O	O	O	O
in	O	O	O	O	O
hoes	O	O	O	O	O
is	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
eerst	O	O	O	O	O
weer	O	O	O	O	O
weg	O	O	O	O	O
gait	O	O	O	O	O
,	O	O	O	O	O
as	O	O	O	O	O
’e	O	O	O	O	O
joe	O	O	O	O	O
mit	O	O	O	O	O
’t	O	O	O	O	O
peerd	O	O	O	O	O
achter	O	O	O	O	O
’t	O	O	O	O	O
hoes	O	O	O	O	O
komen	O	O	O	O	O
heurt	O	O	O	O	O
.	O	O	O	O	O
Zoo	O	O	O	O	O
was	O	O	O	O	O
Veldhoes	B-PER	B-PER	B-PER	B-PER	B-PER
weg	O	O	O	O	O
gaon	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
bleef	O	O	O	O	O
in	O	O	O	O	O
ein	O	O	O	O	O
stōk	O	O	O	O	O
staon	O	O	O	O	O
.	O	O	O	O	O
Hij	O	O	O	O	O
wōl	O	O	O	O	O
’t	O	O	O	O	O
neit	O	O	O	O	O
leuven	O	O	O	O	O
;	O	O	O	O	O
nee	O	O	O	O	O
!	O	O	O	O	O
nee	O	O	O	O	O
!	O	O	O	O	O
dat	O	O	O	O	O
was	O	O	O	O	O
neit	O	O	O	O	O
waor	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
kon	O	O	O	O	O
neit	O	O	O	O	O
!	O	O	O	O	O
En	O	O	O	O	O
dat	O	O	O	O	O
alles	O	O	O	O	O
zōl	O	O	O	O	O
boeten	O	O	O	O	O
hōm	O	O	O	O	O
omgaon	O	O	O	O	O
wezen	O	O	O	O	O
?	O	O	O	O	O
Onmeugelk	O	O	O	O	O
!	O	O	O	O	O
doch	O	O	O	O	O
!	O	O	O	O	O
doch	O	O	O	O	O
!	O	O	O	O	O
hou	O	O	O	O	O
langer	O	O	O	O	O
of	O	O	O	O	O
’e	O	O	O	O	O
d’r	O	O	O	O	O
over	O	O	O	O	O
dôcht	O	O	O	O	O
,	O	O	O	O	O
hou	O	O	O	O	O
meer	O	O	O	O	O
dingen	O	O	O	O	O
hōm	O	O	O	O	O
in	O	O	O	O	O
’t	O	O	O	O	O
zin	O	O	O	O	O
kwammen	O	O	O	O	O
,	O	O	O	O	O
daor	O	O	O	O	O
’e	O	O	O	O	O
eerst	O	O	O	O	O
niks	O	O	O	O	O
gein	O	O	O	O	O
ârg	O	O	O	O	O
in	O	O	O	O	O
had	O	O	O	O	O
hâr	O	O	O	O	O
.	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
,	O	O	O	O	O
dat	O	O	O	O	O
wōs	O	O	O	O	O
’e	O	O	O	O	O
wel	O	O	O	O	O
,	O	O	O	O	O
kwam	O	O	O	O	O
vaok	O	O	O	O	O
bie	O	O	O	O	O
doomnies	O	O	O	O	O
Lize	B-PER	B-PER	B-PER	B-PER	B-PER
,	O	O	O	O	O
en	O	O	O	O	O
Albert	B-PER	B-PER	B-PER	B-PER	B-PER
was	O	O	O	O	O
’n	O	O	O	O	O
groot	O	O	O	O	O
vrund	O	O	O	O	O
van	O	O	O	O	O
August	B-PER	B-PER	B-PER	B-PER	B-PER
,	O	O	O	O	O
doomnie	O	O	O	O	O
zien	O	O	O	O	O
zeun	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
op	O	O	O	O	O
studie	O	O	O	O	O
was	O	O	O	O	O
,	O	O	O	O	O
maor	O	O	O	O	O
Nō	O	O	O	O	O
al	O	O	O	O	O
’n	O	O	O	O	O
heil	O	O	O	O	O
zet	O	O	O	O	O
in	O	O	O	O	O
hoes	O	O	O	O	O
wêst	O	O	O	O	O
hâr	O	O	O	O	O
mit	O	O	O	O	O
de	O	O	O	O	O
vekansie	O	O	O	O	O
.	O	O	O	O	O
En	O	O	O	O	O
,	O	O	O	O	O
jao	O	O	O	O	O
!	O	O	O	O	O
as	O	O	O	O	O
’e	O	O	O	O	O
zōk	O	O	O	O	O
bedocht	O	O	O	O	O
,	O	O	O	O	O
dou	O	O	O	O	O
’e	O	O	O	O	O
lêst	O	O	O	O	O
van	O	O	O	O	O
’n	B-LOC	B-LOC	B-LOC	B-LOC	B-LOC
Dam	I-LOC	I-LOC	I-LOC	I-LOC	I-LOC
in	O	O	O	O	O
hoes	O	O	O	O	O
komen	O	O	O	O	O
was	O	O	O	O	O
,	O	O	O	O	O
dou	O	O	O	O	O
hâr	O	O	O	O	O
’e	O	O	O	O	O
neit	O	O	O	O	O
âns	O	O	O	O	O
verwacht	O	O	O	O	O
,	O	O	O	O	O
as	O	O	O	O	O
dat	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
al	O	O	O	O	O
lânk	O	O	O	O	O
op	O	O	O	O	O
bère	O	O	O	O	O
legen	O	O	O	O	O
hâr	O	O	O	O	O
,	O	O	O	O	O
omdat	O	O	O	O	O
ze	O	O	O	O	O
wat	O	O	O	O	O
mieterig	O	O	O	O	O
was	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
ze	O	O	O	O	O
hâr	O	O	O	O	O
nog	O	O	O	O	O
opzeten	O	O	O	O	O
en	O	O	O	O	O
ânkled	O	O	O	O	O
wêst	O	O	O	O	O
en	O	O	O	O	O
al	O	O	O	O	O
!	O	O	O	O	O
Wel	O	O	O	O	O
verdraaid	O	O	O	O	O
!	O	O	O	O	O
as	O	O	O	O	O
’t	O	O	O	O	O
eis	O	O	O	O	O
waor	O	O	O	O	O
was	O	O	O	O	O
?	O	O	O	O	O
Dei	O	O	O	O	O
beroerde	O	O	O	O	O
kaoljaoger	O	O	O	O	O
,	O	O	O	O	O
de	O	O	O	O	O
zeun	O	O	O	O	O
van	O	O	O	O	O
dei	O	O	O	O	O
groothâns	O	O	O	O	O
!	O	O	O	O	O
Zien	O	O	O	O	O
dochter	O	O	O	O	O
zōk	O	O	O	O	O
ophollen	O	O	O	O	O
met	O	O	O	O	O
eine	O	O	O	O	O
oet	O	O	O	O	O
zoo	O	O	O	O	O
’n	O	O	O	O	O
rötterge	O	O	O	O	O
boudel	O	O	O	O	O
?	O	O	O	O	O
Maor	O	O	O	O	O
nee	O	O	O	O	O
,	O	O	O	O	O
nee	O	O	O	O	O
!	O	O	O	O	O
’t	O	O	O	O	O
wazzen	O	O	O	O	O
leugens	O	O	O	O	O
!	O	O	O	O	O
Veldhoes	B-PER	B-PER	B-PER	B-PER	B-PER
mog	O	O	O	O	O
geern	O	O	O	O	O
wat	O	O	O	O	O
steukeln	O	O	O	O	O
!	O	O	O	O	O
’t	O	O	O	O	O
Was	O	O	O	O	O
jah	O	O	O	O	O
te	O	O	O	O	O
gek	O	O	O	O	O
!	O	O	O	O	O
Vleden	O	O	O	O	O
winter	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
wōs	O	O	O	O	O
’e	O	O	O	O	O
wel	O	O	O	O	O
,	O	O	O	O	O
hâr	O	O	O	O	O
ze	O	O	O	O	O
’n	O	O	O	O	O
maol	O	O	O	O	O
mit	O	O	O	O	O
hōm	O	O	O	O	O
wêst	O	O	O	O	O
op	O	O	O	O	O
scheuvels	O	O	O	O	O
;	O	O	O	O	O
maor	O	O	O	O	O
kiek	O	O	O	O	O
,	O	O	O	O	O
op	O	O	O	O	O
scheuvels	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
ken	O	O	O	O	O
je	O	O	O	O	O
altied	O	O	O	O	O
zoo	O	O	O	O	O
net	O	O	O	O	O
neit	O	O	O	O	O
hebben	O	O	O	O	O
.	O	O	O	O	O
Maor	O	O	O	O	O
âns	O	O	O	O	O
’t	O	O	O	O	O
leek	O	O	O	O	O
jah	O	O	O	O	O
niks	O	O	O	O	O
!	O	O	O	O	O
’n	O	O	O	O	O
cent	O	O	O	O	O
bie	O	O	O	O	O
heur	O	O	O	O	O
gulden	O	O	O	O	O
!	O	O	O	O	O
Zóó	O	O	O	O	O
zōl	O	O	O	O	O
ze	O	O	O	O	O
zōk	O	O	O	O	O
neit	O	O	O	O	O
versmieten	O	O	O	O	O
!	O	O	O	O	O
En	O	O	O	O	O
mog	O	O	O	O	O
ze	O	O	O	O	O
’t	O	O	O	O	O
in	O	O	O	O	O
de	O	O	O	O	O
hârsens	O	O	O	O	O
kriegen	O	O	O	O	O
,	O	O	O	O	O
n	O	O	O	O	O
o	O	O	O	O	O
o	O	O	O	O	O
i	O	O	O	O	O
t	O	O	O	O	O
,	O	O	O	O	O
n	O	O	O	O	O
o	O	O	O	O	O
o	O	O	O	O	O
i	O	O	O	O	O
t	O	O	O	O	O
wil	O	O	O	O	O
’k	O	O	O	O	O
’t	O	O	O	O	O
lieden	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
de	O	O	O	O	O
kaoljaoger	O	O	O	O	O
komt	O	O	O	O	O
mie	O	O	O	O	O
neit	O	O	O	O	O
weer	O	O	O	O	O
over	O	O	O	O	O
deure	O	O	O	O	O
of	O	O	O	O	O
druppel	O	O	O	O	O
!	O	O	O	O	O
Zoo	O	O	O	O	O
om	O	O	O	O	O
en	O	O	O	O	O
bie	O	O	O	O	O
wazzen	O	O	O	O	O
de	O	O	O	O	O
gedachten	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
deur	O	O	O	O	O
de	O	O	O	O	O
kop	O	O	O	O	O
gongen	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
hij	O	O	O	O	O
wōs	O	O	O	O	O
van	O	O	O	O	O
’t	O	O	O	O	O
veurige	O	O	O	O	O
winter	O	O	O	O	O
nog	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
hij	O	O	O	O	O
en	O	O	O	O	O
zien	O	O	O	O	O
dochter	O	O	O	O	O
in	O	O	O	O	O
zōkke	O	O	O	O	O
zaoken	O	O	O	O	O
neit	O	O	O	O	O
geliek	O	O	O	O	O
dochten	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
dat	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
van	O	O	O	O	O
vōlhollen	O	O	O	O	O
wōs	O	O	O	O	O
,	O	O	O	O	O
hou	O	O	O	O	O
zacht	O	O	O	O	O
of	O	O	O	O	O
ze	O	O	O	O	O
ook	O	O	O	O	O
leek	O	O	O	O	O
.	O	O	O	O	O
’t	O	O	O	O	O
Was	O	O	O	O	O
,	O	O	O	O	O
dou	O	O	O	O	O
de	O	O	O	O	O
einigste	O	O	O	O	O
zeun	O	O	O	O	O
van	O	O	O	O	O
de	O	O	O	O	O
rieke	O	O	O	O	O
Jan	B-PER	B-PER	B-PER	B-PER	B-PER
Goldland	I-PER	I-PER	I-PER	I-PER	I-PER
’t	O	O	O	O	O
om	O	O	O	O	O
heur	O	O	O	O	O
ândeinen	O	O	O	O	O
laoten	O	O	O	O	O
hâr	O	O	O	O	O
.	O	O	O	O	O
’t	O	O	O	O	O
Was	O	O	O	O	O
’n	O	O	O	O	O
schatrieke	O	O	O	O	O
jong	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
’n	O	O	O	O	O
mooie	O	O	O	O	O
plaotse	O	O	O	O	O
hâr	O	O	O	O	O
,	O	O	O	O	O
’n	O	O	O	O	O
pak	O	O	O	O	O
geld	O	O	O	O	O
d’r	O	O	O	O	O
boven	O	O	O	O	O
en	O	O	O	O	O
’t	O	O	O	O	O
ook	O	O	O	O	O
nog	O	O	O	O	O
al	O	O	O	O	O
van	O	O	O	O	O
zien	O	O	O	O	O
muike	O	O	O	O	O
ârven	O	O	O	O	O
kon	O	O	O	O	O
.	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
hâr	O	O	O	O	O
d’r	O	O	O	O	O
hârd	O	O	O	O	O
veur	O	O	O	O	O
wêst	O	O	O	O	O
,	O	O	O	O	O
maor	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
wōl	O	O	O	O	O
nârgens	O	O	O	O	O
van	O	O	O	O	O
heuren	O	O	O	O	O
.	O	O	O	O	O
As	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
heur	O	O	O	O	O
veurrekende	O	O	O	O	O
,	O	O	O	O	O
hou	O	O	O	O	O
riek	O	O	O	O	O
of	O	O	O	O	O
Goldland	B-PER	B-PER	B-PER	B-PER	B-PER
wel	O	O	O	O	O
wōr	O	O	O	O	O
,	O	O	O	O	O
zee	O	O	O	O	O
ze	O	O	O	O	O
einvaudig	O	O	O	O	O
:	O	O	O	O	O
dout	O	O	O	O	O
maor	O	O	O	O	O
gein	O	O	O	O	O
muite	O	O	O	O	O
vaoder	O	O	O	O	O
;	O	O	O	O	O
ie	O	O	O	O	O
maggen	O	O	O	O	O
praoten	O	O	O	O	O
,	O	O	O	O	O
wat	O	O	O	O	O
ie	O	O	O	O	O
willen	O	O	O	O	O
,	O	O	O	O	O
’k	O	O	O	O	O
neem	O	O	O	O	O
hōm	O	O	O	O	O
neit	O	O	O	O	O
.	O	O	O	O	O
’k	O	O	O	O	O
Mag	O	O	O	O	O
hōm	O	O	O	O	O
neit	O	O	O	O	O
lieden	O	O	O	O	O
en	O	O	O	O	O
of	O	O	O	O	O
’e	O	O	O	O	O
mie	O	O	O	O	O
lieden	O	O	O	O	O
mag	O	O	O	O	O
of	O	O	O	O	O
neit	O	O	O	O	O
,	O	O	O	O	O
’k	O	O	O	O	O
weit	O	O	O	O	O
d’r	O	O	O	O	O
ook	O	O	O	O	O
niks	O	O	O	O	O
van	O	O	O	O	O
.	O	O	O	O	O
Einmaol	O	O	O	O	O
van	O	O	O	O	O
mien	O	O	O	O	O
leven	O	O	O	O	O
heb	O	O	O	O	O
’k	O	O	O	O	O
hōm	O	O	O	O	O
even	O	O	O	O	O
sproken	O	O	O	O	O
;	O	O	O	O	O
hij	O	O	O	O	O
komt	O	O	O	O	O
d’r	O	O	O	O	O
maor	O	O	O	O	O
zoo	O	O	O	O	O
op	O	O	O	O	O
ôf	O	O	O	O	O
.	O	O	O	O	O
Ik	O	O	O	O	O
weit	O	O	O	O	O
wel	O	O	O	O	O
,	O	O	O	O	O
’t	O	O	O	O	O
gait	O	O	O	O	O
veul	O	O	O	O	O
meer	O	O	O	O	O
zoo	O	O	O	O	O
onder	O	O	O	O	O
onze	O	O	O	O	O
stând	O	O	O	O	O
,	O	O	O	O	O
maor	O	O	O	O	O
wat	O	O	O	O	O
gevolgen	O	O	O	O	O
zei	O	O	O	O	O
je	O	O	O	O	O
d’r	O	O	O	O	O
alsmis	O	O	O	O	O
ook	O	O	O	O	O
van	O	O	O	O	O
?	O	O	O	O	O
’t	O	O	O	O	O
Is	O	O	O	O	O
luk	O	O	O	O	O
of	O	O	O	O	O
raok	O	O	O	O	O
,	O	O	O	O	O
as	O	O	O	O	O
’t	O	O	O	O	O
goud	O	O	O	O	O
gait	O	O	O	O	O
.	O	O	O	O	O
Dat	O	O	O	O	O
altied	O	O	O	O	O
snârren	O	O	O	O	O
van	O	O	O	O	O
zien	O	O	O	O	O
geld	O	O	O	O	O
en	O	O	O	O	O
riekdom	O	O	O	O	O
stait	O	O	O	O	O
mie	O	O	O	O	O
ook	O	O	O	O	O
tegen	O	O	O	O	O
;	O	O	O	O	O
we	O	O	O	O	O
pazzen	O	O	O	O	O
niks	O	O	O	O	O
bie	O	O	O	O	O
’n	O	O	O	O	O
ander	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
âs	O	O	O	O	O
’e	O	O	O	O	O
nō	O	O	O	O	O
Vrijdag	B-MISC	B-MISC	B-MISC	B-MISC	B-MISC
weer	O	O	O	O	O
komt	O	O	O	O	O
,	O	O	O	O	O
zeg	O	O	O	O	O
’k	O	O	O	O	O
hōm	O	O	O	O	O
’t	O	O	O	O	O
of	O	O	O	O	O
,	O	O	O	O	O
zunder	O	O	O	O	O
âns	O	O	O	O	O
.	O	O	O	O	O
Hou	O	O	O	O	O
Robbers	B-PER	B-PER	B-PER	B-PER	B-PER
’t	O	O	O	O	O
ook	O	O	O	O	O
muide	O	O	O	O	O
,	O	O	O	O	O
hij	O	O	O	O	O
kon	O	O	O	O	O
d’r	O	O	O	O	O
niks	O	O	O	O	O
ân	O	O	O	O	O
doun	O	O	O	O	O
.	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
gong	O	O	O	O	O
heur	O	O	O	O	O
gâng	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
hij	O	O	O	O	O
troostte	O	O	O	O	O
zōk	O	O	O	O	O
in	O	O	O	O	O
stilte	O	O	O	O	O
mit	O	O	O	O	O
de	O	O	O	O	O
gedachte	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
ze	O	O	O	O	O
nog	O	O	O	O	O
wel	O	O	O	O	O
eis	O	O	O	O	O
weer	O	O	O	O	O
verzuik	O	O	O	O	O
kriegen	O	O	O	O	O
zōl	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
net	O	O	O	O	O
zoo	O	O	O	O	O
goud	O	O	O	O	O
was	O	O	O	O	O
.	O	O	O	O	O
Net	O	O	O	O	O
zoo	O	O	O	O	O
goud	O	O	O	O	O
?	O	O	O	O	O
Nee	O	O	O	O	O
,	O	O	O	O	O
d’r	O	O	O	O	O
wazzen	O	O	O	O	O
meer	O	O	O	O	O
jongs	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
zien	O	O	O	O	O
dochter	O	O	O	O	O
liek	O	O	O	O	O
doun	O	O	O	O	O
konnen	O	O	O	O	O
,	O	O	O	O	O
maor	O	O	O	O	O
zoo	O	O	O	O	O
’n	O	O	O	O	O
rieke	O	O	O	O	O
brommer	O	O	O	O	O
as	O	O	O	O	O
Klaos	B-PER	B-PER	B-PER	B-PER	B-PER
Goldlând	I-PER	I-PER	I-PER	I-PER	I-PER
was	O	O	O	O	O
d’r	O	O	O	O	O
neit	O	O	O	O	O
meer	O	O	O	O	O
.	O	O	O	O	O
Doch	O	O	O	O	O
,	O	O	O	O	O
hij	O	O	O	O	O
kon	O	O	O	O	O
mit	O	O	O	O	O
Trudao	B-PER	B-PER	B-PER	B-PER	B-PER
niks	O	O	O	O	O
ânvangen	O	O	O	O	O
,	O	O	O	O	O
ze	O	O	O	O	O
docht	O	O	O	O	O
net	O	O	O	O	O
as	O	O	O	O	O
heur	O	O	O	O	O
Moetje	O	O	O	O	O
!	O	O	O	O	O
’t	O	O	O	O	O
Lêste	O	O	O	O	O
vour	O	O	O	O	O
was	O	O	O	O	O
binnen	O	O	O	O	O
;	O	O	O	O	O
’t	O	O	O	O	O
begunde	O	O	O	O	O
al	O	O	O	O	O
wat	O	O	O	O	O
te	O	O	O	O	O
dauwen	O	O	O	O	O
en	O	O	O	O	O
donker	O	O	O	O	O
te	O	O	O	O	O
worren	O	O	O	O	O
.	O	O	O	O	O
’t	O	O	O	O	O
Volk	O	O	O	O	O
was	O	O	O	O	O
bliede	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
’t	O	O	O	O	O
holdert	O	O	O	O	O
was	O	O	O	O	O
;	O	O	O	O	O
’t	O	O	O	O	O
hâr	O	O	O	O	O
’n	O	O	O	O	O
dikke	O	O	O	O	O
dag	O	O	O	O	O
wêst	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
ze	O	O	O	O	O
kregen	O	O	O	O	O
zin	O	O	O	O	O
an	O	O	O	O	O
’t	O	O	O	O	O
maol	O	O	O	O	O
.	O	O	O	O	O
Wat	O	O	O	O	O
is	O	O	O	O	O
’t	O	O	O	O	O
’n	O	O	O	O	O
geploeter	O	O	O	O	O
en	O	O	O	O	O
gewaske	O	O	O	O	O
daor	O	O	O	O	O
bie	O	O	O	O	O
de	O	O	O	O	O
pompe	O	O	O	O	O
,	O	O	O	O	O
en	O	O	O	O	O
wat	O	O	O	O	O
dut	O	O	O	O	O
dei	O	O	O	O	O
eine	O	O	O	O	O
blauwe	O	O	O	O	O
handdouk	O	O	O	O	O
’n	O	O	O	O	O
deinsten	O	O	O	O	O
!	O	O	O	O	O
Frisch	O	O	B-PER	O	O
zein	O	O	O	O	O
ze	O	O	O	O	O
d’r	O	O	O	O	O
oet	O	O	O	O	O
,	O	O	O	O	O
dei	O	O	O	O	O
knechten	O	O	O	O	O
en	O	O	O	O	O
dei	O	O	O	O	O
ârbaiders	O	O	O	O	O
,	O	O	O	O	O
nō	O	O	O	O	O
ze	O	O	O	O	O
’n	O	O	O	O	O
oogenblik	O	O	O	O	O
laoter	O	O	O	O	O
bie	O	O	O	O	O
taofel	O	O	O	O	O
zitten	O	O	O	O	O
mit	O	O	O	O	O
de	O	O	O	O	O
viefschaften	O	O	O	O	O
overscheiters	O	O	O	O	O
ân	O	O	O	O	O
.	O	O	O	O	O
Dei	O	O	O	O	O
overscheiters	O	O	O	O	O
mit	O	O	O	O	O
witte	O	O	O	O	O
en	O	O	O	O	O
roode	O	O	O	O	O
opslaogen	O	O	O	O	O
;	O	O	O	O	O
doomnies	O	O	O	O	O
August	B-PER	B-PER	B-PER	B-PER	B-PER
zee	O	O	O	O	O
d’r	O	O	O	O	O
van	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
ze	O	O	O	O	O
k	O	O	O	O	O
l	O	O	O	O	O
a	O	O	O	O	O
s	O	O	O	O	O
s	O	O	O	O	O
i	O	O	O	O	O
e	O	O	O	O	O
k	O	O	O	O	O
wazzen	O	O	O	O	O
.	O	O	O	O	O
Wat	O	O	O	O	O
dat	O	O	O	O	O
bedudde	O	O	O	O	O
wōssen	O	O	O	O	O
de	O	O	O	O	O
lu	O	O	O	O	O
in	O	O	O	O	O
’t	O	O	O	O	O
dörp	O	O	O	O	O
nō	O	O	O	O	O
wel	O	O	O	O	O
neit	O	O	O	O	O
,	O	O	O	O	O
maor	O	O	O	O	O
d’	O	O	O	O	O
ôlsten	O	O	O	O	O
mōg	O	O	O	O	O
’t	O	O	O	O	O
neit	O	O	O	O	O
heugen	O	O	O	O	O
,	O	O	O	O	O
dat	O	O	O	O	O
’t	O	O	O	O	O
slag	O	O	O	O	O
van	O	O	O	O	O
dei	O	O	O	O	O
overscheiters	O	O	O	O	O
ooit	O	O	O	O	O
âns	O	O	O	O	O
worren	O	O	O	O	O
was	O	O	O	O	O
.	O	O	O	O	O
Koopman	O	O	O	O	O
Krans	B-PER	B-PER	I-PER	B-PER	B-PER
,	O	O	O	O	O
dei	O	O	O	O	O
over	O	O	O	O	O
de	O	O	O	O	O
teunbanke	O	O	O	O	O
’n	O	O	O	O	O
snedig	O	O	O	O	O
woordje	O	O	O	O	O
zeggen	O	O	O	O	O
kon	O	O	O	O	O
en	O	O	O	O	O
’n	O	O	O	O	O
hoes	O	O	O	O	O
vol	O	O	O	O	O
dochters	O	O	O	O	O
hâr	O	O	O	O	O
,	O	O	O	O	O
zee	O	O	O	O	O
vaok	O	O	O	O	O
:	O	O	O	O	O
