zeggen;O
,;O
mor;O
Sjonnie;B-PER
was;O
heur;O
veur;O
.;O

t;O
Was;O
der;O
wel;O
potjevol;O
.;O
En;O
wat;O
klaaine;O
roetjes;O
en;O
wat;O
n;O
klaain;O
schietdeurtje;O
.;O

En;O
dou;O
wie;O
hier;O
laans;O
laipen;O
,;O
zee;O
Haarm;B-PER
zoo;O
:;O
Och;O
loat;O
ons;O
nog;O
eêm;O
ienkieken;O
.;O

't;O
Daier;O
is;O
zoo;O
mak;O
as;O
'n;O
schoap;O
.;O

Wichter;O
laipen;O
der;O
hèn;O
!;O

'Eur;O
schrift;O
blift;O
bestoan;O
,;O
Ten;O
vluik;O
of;O
ten;O
zeegn;O
,;O
Woar;O
je;O
koomm;O
of;O
goan;O
.;O

De;O
manlu;O
,;O
die;O
schooven;O
op;O
sleepen;O
leggen;O
mozzen;O
,;O
opleggers;O
worren;O
ze;O
nuimd;O
,;O
pakten;O
elk;O
'n;O
groote;O
zaodvörk;O
in;O
zoodrao;O
as;O
't;O
klaid;O
in;O
orde;O
was;O
,;O
brochten;O
z;O
';O
eerst;O
de;O
schooven;O
,;O
dei;O
rondom;O
vot;O
aan;O
't;O
zail;O
lagen;O
,;O
daorop;O
.;O

Kennen;O
wel;O
zain;O
,;O
dat;O
hier;O
nait;O
veul;O
loop;O
is;O
.;O

'k;O
bestop;O
ook;O
wat;O
geld;O
tusken;O
't;O
bêrgoud;O
,;O
moar;O
nee;O
dat;O
ken;O
nait;O
,;O
den;O
verkronkeln;O
pampieren;O
ja;O
as;O
wie;O
d'r;O
op;O
liggen;O
en;O
Wèèè;O
ja;O
,;O

';O
Wèl;O
mout;O
ter;O
noa;O
aigelks;O
keunenk;O
worden;O
as;O
ik;O
dood;O
bin;O
?;O
';O
dochde;O
hai;O
.;O

Den;O
geef;O
'k;O
joe;O
dit;O
nou;O
en;O
mörn;O
centen;O
d'r;O
bie;O
en;O
dit;O
is;O
slim;O
duur;O
,;O
dat;O
ken;O
ie;O
best;O
tuugen;O
.;O

Gauw;O
,;O
heur;O
!;O
ropt;O
tante;O
.;O

Doar;O
zel;O
wie;O
veur;O
zörgen;O
.;O

Zing;O
fleurig;O
dien;O
laid;O
!;O

Jurn;B-PER
schudde;O
mit;O
de;O
kop;O
.;O

Hoeshollerske;O
,;O
jonge;O
vrau;O
.;O

Gabaël;B-PER
ontvong;O
hom;O
gastvrij;O
.;O

En;O
apostels;O
kwammen;O
weer;O
bie;O
'n;O
kanner;O
bie;O
Jezus;B-PER
en;O
vertelden;O
hom;O
ales;O
,;O
wat;O
ze;O
doan;O
haren;O
en;O
wat;O
ze;O
leerd;O
haren;O
.;O

Hou;O
'k;O
an;O
hom;O
komen;O
bin;O
?;O

In;O
't;O
Hörntje
bie;O
Jan;B-PER
Piepke;I-PER
Zoo;O
kon;O
't;O
ook;O
.;O

In;O
stroek;O
en;O
boomen;O
Trilt;O
het;O
zaacht;O
Van;O
nooit;O
begrepen;O
wonnerkraacht;O
Oet;O
d';O
olle;O
,;O
zwaarde;O
,;O
kolle;O
eerde;O
.;O

Zoo;O
den;O
ben;O
ie;O
dei;O
vrau;O
,;O
woar;O
Kloas;B-PER
over;O
proat;O
het;O
?;O

Zoo;O
jongs;O
,;O
stao;O
je;O
daor;O
veur;O
dei;O
sloot;O
te;O
drutjen;O
,;O
zee;O
hai;O
.;O

Benoam;O
as;O
'k;O
van;O
'n;O
laange;O
raais;O
in;O
hoes;O
kwam;O
,;O
duurde;O
mie;O
't;O
gaauw;O
te;O
laank;O
,;O
dat;O
vraauw;O
mien;O
moaltje;O
kloar;O
haar;O
.;O

De;O
mijste;O
boeren;O
had;O
tougeven;O
.;O

Jurrien;B-PER
.;O

God;B-PER
,;O
ben;O
ie;O
doar;O
?;O

't;O
Gaait;O
nou;O
verder;O
aal;O
'n;O
beetje;O
omdele;O
mit;O
de;O
kunst;O
.;O

Ze;O
tastte;O
tou;O
en;O
lait;O
heur;O
t;O
goud;O
smoaken;O
.;O

In;O
de;O
loop;O
glopen;O
z’heur;O
aan;O
,;O
gounent;O
gnivvelnd;O
,;O
aandern;O
nijsgiereg;O
of;O
meedliedeg;O
.;O

K.;O
'n;O
Monsterding;O

Hij;O
zat;O
op;O
grote;O
lasten;O
,;O
aal;O
hadde;O
't;O
laand;O
ook;O
schier;O
te;O
geef;O
.;O

Oòch;O
,;O
tou;O
nou;O
,;O
moeke;O
.;O

Wwat;O
wollen;O
ie;O
!;O

As;O
dit;O
is;O
hijl;O
dan;O
brekt;O
weer;O
dat;O
";";O
Pijt;B-PER
krigt;O
weer;O
honger;O
Geert;B-PER
is;O
zat;O
";";O
En;O
't;O
ijne;O
is;O
voel;O
,;O
as;O
't;O
ander;O
schoon;O
is;O
,;O
:;O
't;O
Is;O
niks;O
as;O
't;O
men;O
het;O
moar;O
gewoon;O
is;O
,;O
Moar;O
veur;O
een;O
moagtje;O
zin;O
dat;O
zoaken;O
,;O
Dij;O
ijn;O
et;O
leven;O
muilek;O
moaken;O
Zoo;O
'n;O
leven;O
,;O
kerel;O
,;O
scheelt;O
al;O
wat;O
,;O
Bie;O
juffrouw;O
wezen;O
in;O
de;O
stad;O
!;O

Zusters;O
bleven;O
stief;O
volholden;O
.;O

Nee;O
heur;O
!;O

Wat;O
zel;O
doomnij;O
nou;O
gebruken;O
?;O
Nou;O
doomnij;O
,;O
elk;O
zien;O
meuge;O
,;O
wie;O
zellen;O
veur;O
joe;O
wel;O
'n;O
zoit;O
zeupie;O
of;O
'n;O
vlezze;O
bessewien;O
op;O
toavel;O
zetten;O
.;O

Och;O
,;O
mien;O
jong;O
,;O
snokte;O
ze;O
,;O
woarom;O
heb;O
ik;O
die;O
toch;O
op;O
raais;O
goan;O
loaten;O
?;O
Doe;O
bist;O
t;O
licht;O
van;O
mien;O
ogen;O
!;O
Stil;O
nou;O
mor;O
,;O
zee;O
Tobit;B-PER
.;O

Traauw;O
mor;O
mit;O
heur;O
.;O

As;O
ze;O
'nander;O
tegen;O
kwammen;O
bleven;O
ze;O
stoan;O
en;O
muiken;O
'n;O
proatje;O
over;O
doagelkse;O
dingen;O
.;O

Ze;O
haar;O
even;O
kieken;O
mogd;O
mit;O
pabbe;O
en;O
moeke;O
.;O

Of;O
wais;O
dat;O
nou;O
aal;O
wel;O
?;O

Dei;O
arme;O
jong;O
dei;O
lopt;O
zien;O
ongeluk;O
te;O
muit;O
,;O
as;O
dat;O
igel;O
hom;O
in;O
heur;O
klauwen;O
krigt;O
.;O

Dat;O
was;O
ja;O
nait;O
hoog;O
genog;O
.;O

K.;O
Twei;O
van;O
dei;O
haile;O
groote;O
tenten;O
Verrezen;O
hier;O
in;O
körte;O
tied;O
,;O
Hou;O
kèn;O
't;O
,;O
hè;O
?;O

Nòg;O
weer;O
aandern;O
proaten;O
van;O
wipstaartjes;O
.;O

Dat;O
gong;O
ook;O
mooi;O
!;O

Stukje;O
bie;O
beetje;O
leefde;O
ze;O
weer;O
wat;O
op;O
.;O

Komt;O
vuurn;O
meer;O
voor;O
?;O

Ie;O
kinn;O
mie;O
nait;O
en;O
ik;O
kin;O
joe;O
ook;O
nait;O
";";O
maor;O
lest;O
kreeg;O
ik;O
zoo;O
'n;O
aanwaaisel;O
om;O
mien;O
Moudertaol;O
nait;O
te;O
vergeetn;O
.;O

Nou;O
'k;O
over;O
dei;O
tieden;O
aan;O
gaang;O
bin;O
komen;O
d'r;O
aal;O
meer;O
op;O
.;O

Eerste;O
vilocepee;O
dei;O
'k;O
daor;O
zain;O
heb;O
,;O
waas;O
vaan;O
veurn;O
'n;O
aiwig;O
groot;O
rad;O
en;O
achtr;O
'n;O
hail;O
klaintje;O
en;O
aas;O
wie;O
den;O
rieden;O
wollen;O
,;O
den;O
mos;O
t'r;O
leddertje;O
bie;O
.;O

En;O
dei;O
't;O
zain;O
haren;O
,;O
vertelden;O
heur;O
,;O
wat;O
d'r;O
met;O
dei;O
gekke;O
keerl;O
gebeurd;O
was;O
,;O
en;O
ook;O
van;O
zwienen;O
.;O

Moar;O
dit;O
is;O
joen;O
uur;O
en;O
de;O
macht;O
der;O
duusternis;O
.;O

Jaantjewicht;B-PER
kom;O
hier;O
!;O

As;O
deuren;O
en;O
roamen;O
tegen;O
'n;O
kander;O
open;O
kenn'n;O
,;O
den;O
wordt;O
dat;O
beter;O
,;O
Geert;B-PER
.;O

K.;O
En;O
stait;O
gain;O
aine;O
in;O
de;O
weeg;O
.;O

Zelst;O
mit;O
aigen;O
ogen;O
zain;O
:;O
hai;O
komt;O
vaaileg;O
en;O
wel;O
weerom;O
.;O

Appel;O
was;O
kloar;O
.;O

K.;O
't;O
Was;O
eerleker;O
,;O
te;O
advertaiern;O
Ik;O
woarschouw;O
joe;O
,;O
ie;O
ben';O
tot;O
last;O
!;O

De;O
mouder;O
lègt;O
mit;O
'n;O
daipe;O
zucht;O
'Om;O
't;O
kuzzn;O
wat;O
terecht;O
.;O

‘;O
Doe;O
letst;O
ja;O
nait;O
op;O
.;O
’;O

Nou;O
?;O

'k;O
Was;O
nog;O
'n;O
beetje;O
aan;O
't;O
wasschen;O
,;O
wat;O
buusdouk;O
'n;O
en;O
zoo;O
en;O
'k;O
haar;O
docht;O
,;O
dat;O
'k;O
dat;O
nog;O
net;O
doun;O
kon;O
veur;O
doe;O
kwamze;O
,;O
mor;O
doar;O
biz;O
nou;O
ja;O
aal;O
.;O

Wat;O
?;O
Niks;O
?;O
Waas;O
hài;O
den;O
lamsloagen;O
deur;O
zoo'n;O
stuk;O
diek;O
?;O

Schutter;B-PER
het;O
zien;O
waark;O
oetstekend;O
leerd;O
";";O
hai;O
krigt;O
van;O
zien;O
boas;O
'n;O
buks;O
,;O
doar;O
ken;O
e;O
alles;O
mit;O
roaken;O
.;O

Den;O
blift;O
helftschaid;O
liggen;O
,;O
dat;O
is;O
den;O
veur;O
Voader;O
en;O
't;O
raif;O
ken;O
'k;O
ook;O
a'moal;O
weer;O
aan;O
zied;O
en;O
op;O
zien;O
stee;O
brengen;O
,;O
den;O
dou;O
ik;O
't;O
laiver;O
op;O
slag;O
altemoal;O
,;O
dat;O
zee;O
he;O
,;O
en;O
ik;O
kon;O
hom;O
gain;O
schuld;O
geven;O
.;O

Hai;O
zag;O
allenneg;O
mor;O
dij;O
golden;O
klaaier;O
schittern;O
Keunenk;O
zag;O
hou;O
aldernoarste;O
lèlk;O
bruud;O
wel;O
nait;O
was;O
.;O

Is;O
heur;O
ook;O
as;O
leste;O
lap;O
aansmeerd;O
.;O

Zol;O
ze;O
dood;O
wezen;O
?;O

Dat;O
maags;O
,;O
gaaf;O
voader;O
tou;O
,;O
moar;O
gain;O
leerzen;O
mit;O
,;O
'k;O
vertrouw;O
sloot;O
nait;O
!;O

Ze;O
gungkt;O
Freerk;B-PER
nog;O
ee;O
';O
m;O
goundag;O
zegg;O
'n;O
en;O
zeet;O
,;O
dat;O
z;O
';O
aales;O
weer;O
op;O
stee;O
zet;O
had;O
.;O

En;O
geliek;O
hadde;O
ook;O
.;O

‘;O
t;O
Is;O
slim;O
genogt;O
,;O
’;O
zee;O
e;O
tegen;O
de;O
omstanders;O
,;O

Och;O
,;O
wat;O
was;O
dat;O
ja;O
mooi;O
van;O
dei;O
jong;O
,;O
hai;O
was;O
ainegste;O
jong;O
van;O
dei;O
zuster;O
,;O
dei;O
dou;O
in;O
Glenz;B-LOC
overleden;O
was;O
.;O

Over;O
de;O
straote;O
rommelde;O
'n;O
laoden;O
waogen;O
.;O

Hai;O
woont;O
in;O
Rages;B-LOC
.;O

Zoo;O
mos;O
wie;O
dèn;O
'n;O
bestuur;O
kaizen;O
,;O
dat;O
is;O
vanzulf;O
.;O

Bis';O
doar;O
,;O
Haarmke;B-PER
.;O

of;O
nait;O
!;O

Jais;B-PER
nog;O
ais;O
tou;O
,;O
ruip;O
he;O
,;O
hou;O
zai;O
ie;O
d'r;O
uut;O
!;O

Mor;O
appel;O
was;O
zo;O
kunsteg;O
moakt;O
,;O
dat;O
rode;O
wankjes;O
allenneg;O
vergifteg;O
wazzen;O
!;O

Haarm;B-PER
.;O

Wait;O
ie;O
wat;O
ik;O
aankomen;O
zai;O
?;O

Hou;O
hooger;O
dei;O
stroobult;O
wor;O
,;O
hou;O
mooier;O
leek;O
e;O
heur;O
tou;O
.;O

De;O
ChristenUnie;B-ORG
wil;O
n;O
Toerisme;B-MISC
Cultuurkoart;I-MISC
noar;O
veuren;O
brengen;O
woar;O
stimuleerd;O
wordt;O
om;O
zowel;O
stad;O
as;O
ommeland;O
te;O
bezuken;O
.;O

wat;O
is;O
dat;O
veur;O
woarhaaid;O
dei;O
hom;O
geven;O
is;O
,;O
dat;O
'r;O
zukke;O
staarke;O
stukken;O
doun;O
ken;O
?;O

Laive;O
tied;O
wat;O
ston;O
'r;O
'n;O
woater;O
!;O

't;O
Wazen;O
aalmoal;O
woorden;O
,;O
woar;O
d'r;O
nait;O
aalns;O
van;O
begreep;O
,;O
woorden;O
dei;O
d'r;O
lezen;O
haar;O
ien;O
'n;O
mooi;O
bouk;O
van;O
'n;O
zeeman;O
,;O
dei;O
'n;O
zetje;O
bie;O
heur;O
ien;O
kost;O
wêst;O
haar;O
:;O
'n;O
Oaventuurlieke;O
rais;O
van;O
'n;O
Engelschman;B-MISC
op;O
'n;O
mannewoarschip;O
van;O
Liverpoul;B-LOC
noar;O
Zuud;B-LOC
Amerikoa;I-LOC
.;O

Mor;O
ik;O
zai;O
niks;O
meer;O
,;O
nait;O
de;O
kleur;O
van;O
dien;O
braif;O
bevubbeld;O
.;O

't;O
Oor;O
nou;O
moar;O
goud;O
te;O
luster;O
leggen;O
,;O
dat;O
was;O
zoak;O
.;O

T;O
mokken;O
van;O
schone;O
en;O
gezunde;O
wottersystemen;O
woarbie;O
we;O
reken;O
holden;O
mit;O
daaier;O
en;O
planten;O
vroagt;O
veul;O
tied;O
en;O
aandacht;O
van;O
pervinzie;O
en;O
wotterschop;O
.;O

En;O
hij;O
draaide;O
zuk;O
om;O
en;O
gong;O
weer;O
noa;O
hoes;O
.;O

K.;O
Mozzels;O
,;O
fietsen;O
,;O
törf;O
en;O
hölt;O
,;O

doe;O
mags;O
die;O
jà;O
wat;O
schoamm;O
,;O
Das;O
zoo;O
gek;O
bizze;O
op;O
dei;O
Jaan;B-PER
.;O

God;B-PER
,;O
wat;O
mout;O
ik;O
.;O

Kretas;B-PER
lachte;O
in;O
zien;O
voestje;O
:;O
dat;O
kon;O
'n;O
mooie;O
dag;O
veur;O
hom;O
worden;O
,;O
eerst;O
Roulf;B-PER
en;O
Frans;B-PER
pakken;O
mit;O
't;O
geweer;O
en;O
den;O
Jan;B-PER
Blauw;I-PER
bie;O
de;O
hoaze;O
!;O

Ik;O
mainde;O
,;O
dat;O
ik;O
dit;O
even;O
verbeteren;O
mos;O
";";O
want;O
ik;O
heb;O
zo;O
'n;O
beetje;O
hoop;O
,;O
dat;O
Grönneger;B-MISC
zangclubs;O
't;O
versie;O
weerd;O
vinden;O
om;O
te;O
zingen;O
.;O

Mien;O
Moeke;O
houl;O
zoo;O
veul;O
van;O
blouwen;O
in;O
gruin;O
.;O

Doar;O
gait;O
hai;O
net;O
hen;O
,;O
zeg;O
ik;O
.;O

Haarm;B-PER
schudkopt;O
,;O
zegt;O
niks;O
.;O

Wazzen;O
ze;O
d'r;O
,;O
din;O
wor;O
d'r;O
holdert;O
roupen;O
in;O
aal;O
't;O
waark;O
ston;O
stil;O
.;O

Veurjoarswonner;O
!;O

Wie;O
haren;O
aal;O
ais;O
oetkeken;O
noar;O
'n;O
poar;O
makkelke;O
stukjes;O
";";O
boukjes;O
wazzen;O
der;O
mainst;O
aal;O
,;O
en;O
dei;O
werden;O
rond;O
daild;O
.;O

Daarde;O
haar;O
zai;O
ook;O
midden;O
op;O
kop;O
.;O

Moar;O
het;O
Tonko;B-PER
'n;O
vos;O
zain;O
,;O
zeg;O
ie;O
?;O
Joa;O
,;O
en;O
de;O
vent;O
het;O
gliek;O
.;O

k;O
Bin;O
zowat;O
bevroren;O
en;O
wil;O
mie;O
geern;O
n;O
beetje;O
bie;O
joe;O
waarmen;O
.;O
';O

Breng;O
jong;O
bie;O
mie;O
!;O

't;O
Gemoud;O
schoot;O
heur;O
vol;O
";";O
ze;O
trok;O
'n;O
opvol;O
'n;O
buusdouk;O
te;O
buus;O
oet;O
en;O
wreef;O
der;O
mit;O
ien;O
oogen;O
";";O

Hier;O
dei;O
zandzakjes;O
,;O
opvreten;O
deur;O
gulzige;O
,;O
nooit;O
zatte;O
boaren;O
.;O
Doar;O
ging;O
de;O
mooie;O
,;O
neie;O
diek;O
!;O

Lammert;B-PER
.;O

Nee;O
jong;O
,;O
mos;O
mit;O
binnenvoart;O
begunnen;O
,;O
doar;O
kis;O
't;O
eerste;O
begun;O
wel;O
leeren;O
.;O

Deur;O
vief;O
joar;O
eerder;O
energieneutroal;O
te;O
wezen;O
den;O
de;O
rest;O
van;O
Nederland;B-LOC
ken;O
Grunnen;B-LOC
ook;O
echt;O
koploper;O
worden;O
.;O

wieder;O
kwam;O
ik;O
nait;O
";";O
Zugst;O
ja;O
,;O
'k;O
mout;O
ja;O
dansen;O
,;O
Pait;B-PER
.;O

En;O
Jezus;B-PER
zee;O
tegen;O
hom;O
:;O
As;O
je;O
mor;O
looven;O
kennen;O
,;O
ale;O
dingen;O
bennen;O
meugelk;O
veur;O
ain;O
dei;O
looft;O
.;O

Bui;O
.;O
Beschadigde;O
,;O
vernielde;O
.;O

K.;O
En;O
kooplu;O
zudeln;O
mit;O
heur;O
zang;O
!;O

Vreselke;O
triestege;O
boukjes;O
.;O

Hai;O
woonde;O
ja;O
ien;O
börg;O
van;O
keunenk;O
.;O

Tou;O
Haarm;B-PER
,;O
kop;O
in;O
nakke;O
,;O
en;O
doe;O
Wupke;B-PER
,;O
dou;O
mie;O
rijs;O
duchtig;O
beschijd;O
.;O

Mekoars;O
spaigelbeeld;O
,;O
zwaart;O
mit;O
widde;O
sokkies;O
en;O
n;O
wit;O
puntje;O
aan;O
d’steert;O
.;O

Bruud;O
vroug;O
:;O
';O
Wat;O
zegt;O
mien;O
laive;O
bruier;O
doar;O
?;O
';O

Gouje;O
rais;O
,;O
schipper;O
!;O
raip;O
Aize;B-PER
hom;O
noa;O
.;O

Hai;O
haar;O
zeuven;O
grode;O
steerns;O
op;O
zien;O
linker;O
borst;O
zitten;O
.;O

Moar;O
Boer;O
dei;O
dochte;O
:;O
Ja;O
,;O
aal;O
schiet;O
,;O
'k;O
Zel;O
die;O
wel;O
anners;O
leeren;O
.;O

As;O
ter;O
den;O
op;O
poesten;O
dust;O
,;O
kin;O
e;O
weer;O
zain;O
.;O

Jong;O
bleef;O
riekelk;O
laank;O
weg;O
en;O
Muike;O
was;O
al;O
in;O
zörg;O
dat;O
't;O
overgong;O
mit;O
't;O
vogeltje;O
,;O
dou;O
he;O
d'r;O
aan;O
kwam;O
en;O
in;O
ain;O
hand;O
't;O
vogelkauwke;O
har;O
en;O
in;O
aander;O
'n;O
körfke;O
.;O

Moudveren;O
nait;O
hangen;O
loaten;O
,;O
hur;O
!;O
zee;O
Rafaël;B-PER
.;O

'k;O
Heb;O
't;O
hailndal;O
nait;O
zain;O
en;O
'n;O
sigaartje;O
?;O

Dat;O
wil;O
ik;O
gain;O
woord;O
hemmen;O
,;O
zoo;O
.;O

't;O
Was;O
aoflopen;O
zunder;O
rauzerij;O
.;O

Het;O
openboar;O
vervoer;O
moet;O
veur;O
zo;O
veul;O
meugelek;O
reizegers;O
een;O
beriekboare;O
vervoersveurziening;O
wezen;O
en;O
een;O
tegenhanger;O
veur;O
eigen;O
vervoer;O
.;O

Nou;O
,;O
kwam;O
Frans;B-PER
d'r;O
tussen;O
,;O
't;O
was;O
verstandig;O
van;O
joe;O
,;O
dat;O
je;O
joe;O
van;O
de;O
domme;O
huilden;O
.;O

';O
Den;O
perbaaier;O
ik;O
t;O
wel;O
,;O
';O
zee;O
daif;O
.;O
';O

Vrau;O
Kampen;B-PER
begunde;O
d'r;O
kant;O
langs;O
te;O
vlaigen;O
,;O
moar;O
zai;O
kwam;O
d'r;O
zoodounde;O
al;O
gauw;O
.;O

Zien;O
vrouw;O
en;O
zien;O
zuster;O
,;O
dei;O
bie;O
hom;O
ien;O
woonde;O
en;O
zien;O
wichtje;O
van;O
dartien;O
joar;O
mit;O
'n;O
kanner;O
daardehaalf;O
wiet;O
noar;O
hai;O
aan;O
bakker;O
Wit;B-PER
vertêld;O
haar;O
môzzen;O
moar;O
'n;O
winkel;O
opzetten;O
onnaierde;O
hai;O
en;O
den;O
wôl;O
hai;O
viskerman;O
worden;O
.;O

Hai;O
keek;O
's;O
om;O
hom;O
hèn;O
.;O

Ze;O
haar;O
nooit;O
docht;O
dat;O
der;O
vaar;O
stoulen;O
in;O
zo’n;O
klaain;O
koamertje;O
stoan;O
konden;O
.;O

G.;O
Winkel;O
oet;O
en;O
winkel;O
in;O
,;O
Zai;O
'k;O
ook;O
manluu;O
dwoalen;O
,;O
Hier;O
wat;O
strikken;O
,;O
doar;O
wat;O
sokken;O
,;O
Wel;O
mout;O
dàt;O
betoalen;O
?;O

Zai;O
het;O
't;O
verdaind;O
heur;O
.;O

Dat;O
ging;O
mit;O
'n;O
groote;O
zaodvörk;O
,;O
waor;O
twei;O
iezern;O
tannen;O
aanzatten;O
van;O
wel;O
'n;O
halve;O
M.;O
laank;O
en;O
ze;O
stonnen;O
ook;O
haost;O
zoo;O
wiet;O
oet;O
'n;O
ander;O
van;O
veuren;O
tot;O
achteren;O
.;O

Allain;O
om;O
die;O
.;O

Hilvert;B-PER
wol;O
wat;O
terögge;O
zeggen;O
,;O
man;O
mouder;O
bedudde;O
hum;O
mit;O
de;O
ogen;O
't;O
nich;O
te;O
doun;O
.;O

Mor;O
omdat;O
nait;O
elk;O
t;O
wicht;O
kriegen;O
kin;O
,;O
doarom;O
krigt;O
gainain;O
heur;O
.;O

Joa;O
heur;O
,;O
kieviten;O
wazen;O
't;O
.;O

Aine;O
hof;O
t;O
mor;O
in;O
de;O
goaten;O
kriegen;O
en;O
de;O
haile;O
streek;O
wos;O
t;O
.;O

Hè;O
,;O
ast;O
'r;O
nou;O
ais;O
'n;O
dikke;O
vlucht;O
gaanzen;O
ien;O
netten;O
hong;O
";";O
dat;O
waas;O
mie;O
wat;O
!;O

Ondertied;O
dat;O
dit;O
aan;O
kook;O
kwam;O
,;O
wor;O
'n;O
d'r;O
op;O
,;O
veur;O
ieder;O
kind;O
twei;O
aier;O
,;O
mit;O
raopeulio;O
mit;O
pîn;O
de;O
veurnaom;O
schreven;O
,;O
Haarm;B-PER
,;O
Pait;B-PER
,;O
Klaos;B-PER
of;O
Berend;B-PER
,;O
Trientje;B-PER
,;O
Graitje;B-PER
,;O
Minao;B-PER
of;O
Annao;B-PER
,;O
wat;O
't;O
ook;O
wezen;O
mos;O
,;O
in;O
din;O
maor;O
in;O
dat;O
kokende;O
sopje;O
'n;O
menuut;O
of;O
tien;O
kookt;O
tot;O
ze;O
zoo;O
hard;O
wazzen;O
as;O
'n;O
vlint;O
.;O

En;O
Trien;B-PER
dei;O
zee;O
:;O
Geregeld;O
nou;O
Dat;O
mag;O
wel;O
zo;O
wezen;O
,;O
nee;O
,;O
dat;O
nou;O
juust;O
nait;O
,;O
Ik;O
wait;O
wel;O
,;O
het;O
mos;O
nait;O
gebeuren;O
,;O
Mit;O
pillen;O
is;O
Kloas;B-PER
al;O
'n;O
dag;O
achterop;O
.;O

Doar;O
vertell;O
'n;O
ze;O
wat;O
ze;O
leerd;O
hemm;O
'n;O
.;O

Van;O
nou;O
òf;O
aan;O
bistoe;O
heur;O
man;O
en;O
is;O
zai;O
dien;O
vraauw;O
.;O

‘;O
Bist;O
doe;O
dat;O
?;O
Haarst;O
gain;O
sleudel;O
?;O
’;O

Veur;O
ale;O
zekerhaid;O
toch;O
mor;O
mitnemen;O
.;O

Dat;O
was;O
Kretas;B-PER
,;O
dij;O
aan;O
't;O
ander;O
enne;O
van;O
't;O
dörp;O
woonde;O
.;O

Zie;O
zoo;O
.;O

Wi;O
'k;O
niks;O
van;O
zeggen;O
.;O

Zai;O
haar;O
zo;O
mooi;O
west;O
,;O
dat;O
ter;O
op;O
haile;O
wereld;O
gainent;O
te;O
vienden;O
was;O
,;O
zo;O
mooi;O
as;O
zai;O
.;O

Grönn'gers;O
't;O
is;O
naor;O
Binn';O
vaok;O
wat;O
raor;O
,;O
Holterig;O
,;O
maor;O
Veur;O
alles;O
waor;O
.;O

wat;O
heste;O
doch;O
wôll;O
?;O

Zulfs;O
de;O
sleepjongs;O
,;O
beudels;O
van;O
12;O
14;O
jaor;O
,;O
wôr;O
't;O
aanboden;O
en;O
as;O
d'r;O
es;O
ain;O
bie;O
was;O
,;O
dei;O
nait;O
duurde;O
of;O
nait;O
eben;O
pruiven;O
wol;O
,;O
din;O
wor;O
hom;O
daorin;O
deur;O
d';O
ain;O
geliek;O
geven;O
en;O
deur;O
'n;O
aander;O
de;O
gek;O
aanstoken;O
.;O

Zien;O
eend;O
,;O
ze;O
leek;O
wel;O
gek;O
.;O

Inkele;O
boeren;O
haren;O
ook;O
wel;O
es;O
'n;O
lapke;O
dederzaod;O
,;O
maor;O
dat;O
bedudde;O
nait;O
veul;O
.;O

Boeten;O
kreide;O
'n;O
haone;O
en;O
blafte;O
'n;O
hond;O
.;O

Dialect;O
van;O
West;B-LOC
Gron;I-LOC
.;O

Dij;O
is;O
mit;O
betoalen;O
ook;O
voak;O
nait;O
van;O
de;O
eersten;O
.;O

Zij;O
wijt;O
zölf;O
nich;O
hou;O
zo;O
'n;O
knappe;O
meid;O
dat;O
ze;O
wol;O
is;O
,;O
zee;O
Hilvert;B-PER
tegen;O
Tijs;B-PER
.;O

Doomnie's;O
kinder;O
harren;O
d'r;O
aaltied;O
zoo;O
'n;O
oareghaid;O
aan;O
om;O
te;O
zain;O
,;O
hou;O
dat;O
hai;O
zuk;O
kloar;O
moakte;O
veur;O
kerk;O
.;O

Vaoder;O
en;O
Lijkemao;B-PER
dij;O
prootten;O
daor;O
ook;O
ja;O
zo;O
over;O
.;O

Moar;O
dat;O
was;O
't;O
nait;O
allenne;O
woar;O
hij;O
om;O
lachte;O
.;O

Ze;O
gooiden;O
petten;O
en;O
overjazzen;O
over;O
toaveltjes;O
hen;O
dei;O
nog;O
leeg;O
stonnen;O
en;O
schikten;O
mit;O
bliede;O
gezichten;O
om;O
toavel;O
tou;O
.;O

Ja;O
wis;O
,;O
dou;O
is;O
't;O
al;O
begunt;O
,;O
eerst;O
vol;O
mie;O
't;O
zoo;O
ôf;O
dou;O
'k;O
vernam;O
dat;O
d'r;O
gain;O
Sunterkloas;B-MISC
was;O
,;O
en;O
dou;O
was;O
'k;O
hailendal;O
oet;O
stuur;O
roakt;O
,;O
dou;O
'k;O
wies;O
wuir;O
,;O
dat;O
aaibert;O
lutje;O
kinder;O
nait;O
eerlieks;O
brocht;O
.;O

Daor;O
kon;O
ie;O
't;O
griezeln;O
bie;O
leren;O
.;O

Ken;O
'r;O
toch;O
allain;O
wel;O
hengoan;O
,;O
voader;O
!;O

't;O
Gungk;O
hum;O
recht;O
naor;O
't;O
zin;O
.;O

‘;O
Nee;O
,;O
dat;O
heb;O
ik;O
nait;O
.;O
’;O

Hai;O
haar;O
'n;O
groot;O
bouk;O
mit;O
